sequence_id,active_region,t_obs_end,frame_0,frame_1,frame_2,frame_3,target_window_start,target_window_end,binary_target_MX_24_48h,multiclass_target,log10_peak_flux
SEQ_AR-11936_201401032122,AR-11936,2014-01-03T21:22:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T003_20131229074600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T000_20140103105201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T001_20140103175201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T002_20140103212201.fits,2014-01-04T21:22:01+00:00,2014-01-05T21:22:01+00:00,1,2,-4.6507
SEQ_AR-11936_201401032242,AR-11936,2014-01-03T22:42:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T000_20140103105201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T001_20140103175201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T002_20140103212201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11936_T003_20140103224201.fits,2014-01-04T22:42:01+00:00,2014-01-05T22:42:01+00:00,1,2,-4.6507
SEQ_AR-11941_201401020647,AR-11941,2014-01-02T06:47:34+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11941_T000_20140101185734.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11941_T001_20140102015734.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11941_T002_20140102052734.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11941_T003_20140102064734.fits,2014-01-03T06:47:34+00:00,2014-01-04T06:47:34+00:00,0,0,-8.0
SEQ_AR-11943_201401030409,AR-11943,2014-01-03T04:09:20+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11943_T000_20140102161920.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11943_T001_20140102231920.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11943_T002_20140103024920.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11943_T003_20140103040920.fits,2014-01-04T04:09:20+00:00,2014-01-05T04:09:20+00:00,0,0,-8.0
SEQ_AR-11944_201401031012,AR-11944,2014-01-03T10:12:17+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T000_20140102222217.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T001_20140103052217.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T002_20140103085217.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T003_20140103101217.fits,2014-01-04T10:12:17+00:00,2014-01-05T10:12:17+00:00,1,2,-4.9294
SEQ_AR-11944_201401130952,AR-11944,2014-01-13T09:52:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T001_20140103052217.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T002_20140103085217.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T003_20140103101217.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T000_20140113095259.fits,2014-01-14T09:52:59+00:00,2014-01-15T09:52:59+00:00,0,1,-5.4243
SEQ_AR-11944_201401131652,AR-11944,2014-01-13T16:52:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T002_20140103085217.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T003_20140103101217.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T000_20140113095259.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T001_20140113165259.fits,2014-01-14T16:52:59+00:00,2014-01-15T16:52:59+00:00,0,1,-5.4243
SEQ_AR-11944_201401132022,AR-11944,2014-01-13T20:22:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T003_20140103101217.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T000_20140113095259.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T001_20140113165259.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T002_20140113202259.fits,2014-01-14T20:22:59+00:00,2014-01-15T20:22:59+00:00,0,1,-5.4243
SEQ_AR-11944_201401132142,AR-11944,2014-01-13T21:42:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T000_20140113095259.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T001_20140113165259.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T002_20140113202259.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11944_T003_20140113214259.fits,2014-01-14T21:42:59+00:00,2014-01-15T21:42:59+00:00,0,1,-5.4243
SEQ_AR-11946_201401070345,AR-11946,2014-01-07T03:45:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11946_T000_20140106155559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11946_T001_20140106225559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11946_T002_20140107022559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11946_T003_20140107034559.fits,2014-01-08T03:45:59+00:00,2014-01-09T03:45:59+00:00,0,1,-5.3979
SEQ_AR-11948_201401091111,AR-11948,2014-01-09T11:11:02+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11948_T000_20140108232102.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11948_T001_20140109062102.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11948_T002_20140109095102.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11948_T003_20140109111102.fits,2014-01-10T11:11:02+00:00,2014-01-11T11:11:02+00:00,0,0,-8.0
SEQ_AR-11951_201401111150,AR-11951,2014-01-11T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11951_T000_20140111000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11951_T001_20140111070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11951_T002_20140111103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11951_T003_20140111115000.fits,2014-01-12T11:50:00+00:00,2014-01-13T11:50:00+00:00,0,0,-8.0
SEQ_AR-11958_201401250229,AR-11958,2014-01-25T02:29:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11958_T000_20140124143900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11958_T001_20140124213900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11958_T002_20140125010900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11958_T003_20140125022900.fits,2014-01-26T02:29:00+00:00,2014-01-27T02:29:00+00:00,0,0,-8.0
SEQ_AR-11963_201401240214,AR-11963,2014-01-24T02:14:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11963_T000_20140123142459.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11963_T001_20140123212459.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11963_T002_20140124005459.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11963_T003_20140124021459.fits,2014-01-25T02:14:59+00:00,2014-01-26T02:14:59+00:00,0,0,-8.0
SEQ_AR-11967_201402010713,AR-11967,2014-02-01T07:13:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T000_20140131192300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T001_20140201022300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T002_20140201055300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T003_20140201071300.fits,2014-02-02T07:13:00+00:00,2014-02-03T07:13:00+00:00,1,2,-4.4523
SEQ_AR-11967_201402012131,AR-11967,2014-02-01T21:31:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T001_20140201022300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T002_20140201055300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T003_20140201071300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T000_20140201213100.fits,2014-02-02T21:31:00+00:00,2014-02-03T21:31:00+00:00,1,2,-4.286
SEQ_AR-11967_201402020431,AR-11967,2014-02-02T04:31:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T002_20140201055300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T003_20140201071300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T000_20140201213100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T001_20140202043100.fits,2014-02-03T04:31:00+00:00,2014-02-04T04:31:00+00:00,1,2,-4.286
SEQ_AR-11967_201402020801,AR-11967,2014-02-02T08:01:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T003_20140201071300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T000_20140201213100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T001_20140202043100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T002_20140202080100.fits,2014-02-03T08:01:00+00:00,2014-02-04T08:01:00+00:00,1,2,-4.286
SEQ_AR-11967_201402020921,AR-11967,2014-02-02T09:21:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T000_20140201213100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T001_20140202043100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T002_20140202080100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11967_T003_20140202092100.fits,2014-02-03T09:21:00+00:00,2014-02-04T09:21:00+00:00,1,2,-4.286
SEQ_AR-11968_201402020627,AR-11968,2014-02-02T06:27:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T000_20140201183700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T001_20140202013700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T002_20140202050700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T003_20140202062700.fits,2014-02-03T06:27:00+00:00,2014-02-04T06:27:00+00:00,1,2,-4.9294
SEQ_AR-11968_201402052100,AR-11968,2014-02-05T21:00:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T001_20140202013700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T002_20140202050700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T003_20140202062700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T000_20140205210001.fits,2014-02-06T21:00:01+00:00,2014-02-07T21:00:01+00:00,0,1,-5.5315
SEQ_AR-11968_201402060400,AR-11968,2014-02-06T04:00:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T002_20140202050700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T003_20140202062700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T000_20140205210001.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T001_20140206040001.fits,2014-02-07T04:00:01+00:00,2014-02-08T04:00:01+00:00,0,1,-5.5315
SEQ_AR-11968_201402060730,AR-11968,2014-02-06T07:30:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T003_20140202062700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T000_20140205210001.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T001_20140206040001.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T002_20140206073001.fits,2014-02-07T07:30:01+00:00,2014-02-08T07:30:01+00:00,0,1,-5.5315
SEQ_AR-11968_201402060850,AR-11968,2014-02-06T08:50:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T000_20140205210001.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T001_20140206040001.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T002_20140206073001.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11968_T003_20140206085001.fits,2014-02-07T08:50:01+00:00,2014-02-08T08:50:01+00:00,0,1,-5.5315
SEQ_AR-11971_201402060023,AR-11971,2014-02-06T00:23:17+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11971_T000_20140205123317.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11971_T001_20140205193317.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11971_T002_20140205230317.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11971_T003_20140206002317.fits,2014-02-07T00:23:17+00:00,2014-02-08T00:23:17+00:00,0,0,-8.0
SEQ_AR-11974_201402170808,AR-11974,2014-02-17T08:08:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11974_T000_20140216201800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11974_T001_20140217031800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11974_T002_20140217064800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11974_T003_20140217080800.fits,2014-02-18T08:08:00+00:00,2014-02-19T08:08:00+00:00,0,0,-8.0
SEQ_AR-11975_201402110903,AR-11975,2014-02-11T09:03:37+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11975_T000_20140210211337.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11975_T001_20140211041337.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11975_T002_20140211074337.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11975_T003_20140211090337.fits,2014-02-12T09:03:37+00:00,2014-02-13T09:03:37+00:00,0,0,-8.0
SEQ_AR-11977_201402170808,AR-11977,2014-02-17T08:08:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11977_T000_20140216201800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11977_T001_20140217031800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11977_T002_20140217064800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11977_T003_20140217080800.fits,2014-02-18T08:08:00+00:00,2014-02-19T08:08:00+00:00,0,1,-5.5492
SEQ_AR-11982_201403010835,AR-11982,2014-03-01T08:35:47+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T000_20140301012300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T000_20140301013547.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T001_20140301083300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T001_20140301083547.fits,2014-03-02T08:35:47+00:00,2014-03-03T08:35:47+00:00,1,2,-4.888
SEQ_AR-11982_201403011203,AR-11982,2014-03-01T12:03:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T000_20140301013547.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T001_20140301083300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T001_20140301083547.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T002_20140301120300.fits,2014-03-02T12:03:00+00:00,2014-03-03T12:03:00+00:00,1,2,-4.888
SEQ_AR-11982_201403011205,AR-11982,2014-03-01T12:05:47+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T001_20140301083300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T001_20140301083547.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T002_20140301120300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T002_20140301120547.fits,2014-03-02T12:05:47+00:00,2014-03-03T12:05:47+00:00,1,2,-4.888
SEQ_AR-11982_201403011323,AR-11982,2014-03-01T13:23:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T001_20140301083547.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T002_20140301120300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T002_20140301120547.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T003_20140301132300.fits,2014-03-02T13:23:00+00:00,2014-03-03T13:23:00+00:00,1,2,-4.888
SEQ_AR-11982_201403011325,AR-11982,2014-03-01T13:25:47+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T002_20140301120300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T002_20140301120547.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T003_20140301132300.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11982_T003_20140301132547.fits,2014-03-02T13:25:47+00:00,2014-03-03T13:25:47+00:00,1,2,-4.888
SEQ_AR-11984_201402281708,AR-11984,2014-02-28T17:08:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11984_T000_20140228051800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11984_T001_20140228121800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11984_T002_20140228154800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11984_T003_20140228170800.fits,2014-03-01T17:08:00+00:00,2014-03-02T17:08:00+00:00,0,0,-8.0
